aX,aY,aZ,gX,gY,gZ,ts
0.148,0,0.028,-29.236,151.978,-343.689,0
-0.061,-0.208,0.103,-44.8,173.401,-340.271,0
-0.113,-0.309,0.099,-61.89,160.4,-377.563,0
-0.002,-0.234,0.013,-62.744,144.592,-399.231,0
-0.021,-0.159,-0.083,-58.289,158.569,-384.827,0
-0.267,-0.202,-0.106,-72.937,182.922,-379.15,0
-0.389,-0.262,-0.09,-91.125,183.35,-379.028,0
-0.417,-0.305,-0.078,-99.121,167.053,-364.319,0
-0.462,-0.376,-0.075,-111.755,149.658,-356.873,0
-0.448,-0.466,-0.065,-120.178,131.958,-347.29,0
-0.613,-0.505,-0.035,-126.099,123.718,-344.116,0
-0.574,-0.592,0.025,-124.146,122.192,-323.669,0
-0.702,-0.614,0.084,-119.751,125.793,-293.579,0
-0.639,-0.739,0.15,-111.877,129.822,-246.826,0
-0.754,-0.838,0.18,-106.75,132.263,-223.877,0
-0.949,-0.837,0.211,-85.571,122.559,-180.664,0
-0.915,-0.804,0.169,-62.622,96.252,-116.577,0
-0.858,-0.861,0.099,-60.974,73.425,-75.5,0
-0.844,-0.907,0.059,-69.885,59.265,-73.12,0
-0.946,-0.876,0.05,-62.683,43.64,-53.101,0
-0.909,-0.918,0.053,-51.27,15.991,-22.278,0
-0.835,-0.954,0.024,-41.809,-13.245,-7.385,0
-0.818,-0.862,-0.015,-32.898,-32.654,6.775,0
-0.745,-0.847,-0.001,-32.043,-37.292,29.175,0
-0.7,-0.848,-0.017,-41.626,-28.87,43.213,0
-0.679,-0.834,-0.016,-54.016,-7.874,66.04,0
-0.711,-0.88,0.013,-68.848,17.395,93.262,0
-0.829,-0.926,0.032,-80.994,35.706,119.141,0
-0.847,-0.955,0.019,-87.769,41.382,158.447,0
-0.772,-0.945,-0.029,-98.633,46.204,201.477,0
-0.8,-0.92,-0.026,-114.807,57.434,244.568,0
-0.826,-0.939,-0.033,-129.578,60.364,289.429,0
-0.736,-0.934,-0.02,-136.719,47.119,339.172,0
-0.635,-0.948,0.045,-140.32,27.405,391.968,0
-0.48,-1.013,0.153,-138.367,8.789,440.247,0
-0.181,-1.12,0.275,-125.305,-7.568,481.934,0
0.126,-1.2,0.319,-94.36,-14.587,518.066,0
0.402,-1.163,0.342,-47.546,-0.427,540.833,0
0.58,-1.031,0.351,1.709,30.579,549.622,0
0.622,-0.852,0.368,47.791,69.519,553.223,0
0.642,-0.732,0.323,90.027,88.074,537.842,0
0.619,-0.487,0.178,132.812,79.895,497.437,0
0.663,-0.05,0.087,165.71,60.181,448.242,0
0.657,0.245,0.064,173.096,35.034,399.109,0
0.794,0.403,0.051,157.104,-2.014,349.121,0
0.987,0.494,0.128,128.845,-36.926,296.997,0
1.044,0.541,0.257,92.041,-53.772,240.479,0
1.128,0.538,0.31,51.941,-57.007,184.204,0
1.224,0.547,0.298,14.221,-49.988,133.362,0
1.25,0.503,0.297,-23.315,-30.884,90.454,0
1.225,0.388,0.334,-58.533,-5.066,56.885,0
1.161,0.285,0.352,-80.933,17.456,31.25,0
1.08,0.204,0.334,-88.501,28.259,11.536,0
1.048,0.123,0.32,-86.121,27.527,-1.404,0
1.028,0.054,0.303,-75.867,22.156,-6.958,0
1.004,-0.005,0.3,-59.509,16.235,-6.531,0
0.97,-0.058,0.301,-39.001,9.583,0.732,0
0.965,-0.115,0.303,-18.86,1.099,11.597,0
0.956,-0.161,0.31,-0.305,-6.836,20.813,0
0.953,-0.179,0.306,15.991,-15.381,26.917,0
0.957,-0.183,0.297,26.611,-21.851,29.236,0
0.984,-0.17,0.272,31.616,-23.193,30.212,0
0.967,-0.17,0.272,30.762,-19.958,29.663,0
0.951,-0.192,0.27,24.841,-17.639,23.987,0
0.948,-0.201,0.248,20.691,-15.93,18.066,0
0.952,-0.187,0.214,16.541,-11.902,11.597,0
0.942,-0.206,0.208,9.277,-5.859,5.493,0
0.941,-0.249,0.209,1.099,-0.305,-0.183,0
0.953,-0.274,0.195,-4.395,5.005,-4.395,0
0.946,-0.287,0.188,-8.362,11.353,-7.263,0
0.915,-0.313,0.195,-11.902,17.212,-10.376,0
0.892,-0.336,0.196,-13.062,19.531,-11.658,0
0.868,-0.346,0.188,-10.681,17.639,-9.277,0
0.831,-0.36,0.18,-6.531,12.024,-5.737,0
0.826,-0.415,0.181,-1.892,3.845,-2.258,0
0.802,-0.409,0.179,2.93,-3.723,-2.258,0
0.901,-0.313,0.153,9.033,-7.874,-1.892,0
0.847,-0.203,0.138,17.883,-6.287,16.968,0
0.794,-0.304,0.184,12.39,-5.249,30.029,0
0.922,-0.428,0.17,-3.845,-11.047,-6.897,0
0.834,-0.146,0.171,8.484,-8.728,-8.911,0
0.888,-0.209,0.179,7.446,-2.93,14.771,0
0.822,-0.346,0.195,-6.592,2.441,8.423,0
1.15,0.794,0.579,-29.297,-90.393,-135.559,0
1.108,0.81,0.622,-22.827,-79.773,-155.396,0
1.048,0.821,0.63,-16.907,-69.885,-171.814,0
1.022,0.814,0.6,-13.123,-61.829,-187.988,0
1.01,0.819,0.588,-10.681,-51.208,-203.43,0
0.981,0.816,0.605,-10.376,-36.438,-218.018,0
0.912,0.799,0.655,-13.245,-20.752,-232.483,0
0.851,0.774,0.713,-15.991,-6.592,-245.728,0
0.822,0.749,0.744,-15.93,3.845,-257.751,0
0.813,0.722,0.749,-12.939,10.986,-268.921,0
0.836,0.688,0.767,-9.399,18.433,-279.175,0
0.864,0.651,0.799,-3.906,32.349,-289.856,0
0.871,0.611,0.818,3.052,52.124,-304.016,0
0.863,0.619,0.827,12.085,75.073,-318.909,0
0.838,0.623,0.828,20.996,99.976,-334.595,0
0.791,0.628,0.793,28.381,125.122,-348.877,0
0.728,0.615,0.762,33.569,148.01,-360.596,0
0.68,0.598,0.731,36.316,169.922,-370.789,0
0.618,0.555,0.668,35.706,191.101,-376.099,0
0.518,0.514,0.586,35.828,207.031,-370.483,0
0.392,0.476,0.516,35.461,216.37,-366.821,0
0.297,0.496,0.414,30.457,221.802,-354.858,0
0.197,0.275,0.377,20.081,220.703,-323.608,0
0.148,0.053,0.427,-8.911,218.689,-389.343,0
0.34,-0.083,0.394,-18.799,202.881,-439.758,0
0.454,0.012,0.347,-5.676,211.365,-444.336,0
0.271,0.009,0.331,2.258,246.155,-436.218,0
0.231,-0.06,0.274,-5.92,280.151,-448.853,0
0.081,-0.055,0.207,-10.925,313.599,-453.186,0
-0.233,-0.042,0.134,-25.757,335.632,-461.975,0
-0.392,-0.089,0.06,-45.837,331.299,-465.271,0
-0.573,-0.153,0.002,-67.749,305.054,-467.59,0
-0.508,-0.253,-0.021,-83.984,274.231,-460.876,0
-0.604,-0.304,-0.001,-95.886,257.385,-452.209,0
-0.733,-0.276,0.017,-108.643,247.803,-448.486,0
-0.788,-0.347,0.054,-115.662,229.858,-424.133,0
-0.75,-0.435,0.065,-120.667,210.693,-397.339,0
-0.706,-0.538,0.08,-123.474,195.374,-372.803,0
-0.812,-0.537,0.102,-121.399,188.477,-352.478,0
-0.889,-0.585,0.176,-116.394,177.124,-314.026,0
-0.974,-0.671,0.219,-111.694,157.593,-268.616,0
-0.954,-0.807,0.257,-105.469,136.23,-228.149,0
-1.047,-0.853,0.268,-89.294,112,-190.491,0
-1.078,-0.851,0.246,-65.308,82.947,-143.677,0
-1.024,-0.848,0.207,-46.021,54.504,-105.225,0
-1.037,-0.791,0.143,-33.02,29.114,-73.242,0
-0.945,-0.798,0.114,-26.794,9.888,-41.748,0
-0.927,-0.828,0.104,-26.001,-1.16,-22.705,0
-0.901,-0.882,0.105,-21.729,-10.254,0.671,0
-0.817,-0.868,0.067,-15.442,-15.808,18.066,0
-0.823,-0.773,0.019,-13.672,-6.226,31.799,0
-0.8,-0.764,-0.001,-22.827,12.085,50.049,0
-0.797,-0.784,-0.018,-37.17,31.555,65.002,0
-0.822,-0.759,-0.046,-50.598,50.049,73.853,0
-0.853,-0.708,0.006,-65.552,66.467,92.773,0
-0.911,-0.773,0.109,-86.304,76.965,125.183,0
-0.933,-0.872,0.168,-103.394,80.444,169.373,0
-0.826,-0.943,0.157,-108.154,80.139,228.088,0
-0.774,-0.991,0.163,-107.117,76.294,295.227,0
-0.787,-0.956,0.139,-100.769,68.176,363.708,0
-0.696,-0.845,0.07,-93.079,55.969,425.781,0
-0.553,-0.799,0.041,-89.6,38.452,481.018,0
-0.352,-0.863,0.027,-83.313,18.982,524.292,0
-0.141,-0.863,0.094,-65.491,7.568,561.096,0
0.021,-0.941,0.246,-40.71,4.944,591.492,0
0.125,-1.003,0.333,-6.042,5.981,604.126,0
0.384,-0.91,0.295,43.823,6.897,605.652,0
0.573,-0.669,0.287,97.778,17.944,603.149,0
0.662,-0.439,0.217,142.212,31.372,595.52,0
0.823,-0.26,0.185,179.138,35.706,574.28,0
0.852,0.05,0.133,210.266,32.166,529.053,0
0.837,0.443,0.086,225.525,22.766,471.863,0
0.807,0.618,0.098,217.468,0.122,410.339,0
1.057,0.783,0.076,196.289,-41.199,349.731,0
1.31,0.976,0.076,158.264,-73.242,284.607,0
1.354,0.922,0.165,97.473,-75.012,213.196,0
1.459,0.877,0.18,28.87,-62.805,133.667,0
1.396,0.789,0.232,-25.269,-35.217,80.078,0
1.339,0.648,0.247,-77.637,-10.437,27.039,0
1.228,0.498,0.27,-113.22,9.338,-14.587,0
1.203,0.335,0.289,-128.052,25.085,-40.405,0
1.167,0.185,0.295,-124.817,38.452,-47.485,0
1.065,0.009,0.32,-113.525,45.776,-46.021,0
1.013,-0.079,0.304,-92.041,41.565,-41.687,0
0.969,-0.106,0.288,-61.462,31.738,-23.804,0
0.943,-0.219,0.292,-35.522,17.09,-5.859,0
0.947,-0.242,0.241,-10.498,-2.747,2.686,0
0.952,-0.176,0.224,16.479,-13.794,18.25,0
0.922,-0.182,0.224,28.503,-21.423,29.297,0
0.98,-0.243,0.218,28.87,-32.654,26.794,0
1.077,-0.18,0.192,28.259,-34.485,19.836,0
1.021,-0.174,0.198,21.606,-24.048,17.517,0
1.019,-0.203,0.188,11.475,-12.878,18.25,0
1.014,-0.224,0.193,2.075,-2.93,15.076,0
0.978,-0.24,0.19,-7.629,4.333,5.92,0
0.973,-0.264,0.193,-15.381,10.254,-3.845,0
0.98,-0.282,0.196,-19.531,13.733,-10.62,0
0.947,-0.318,0.198,-23.315,13.55,-19.836,0
0.94,-0.283,0.188,-21.301,11.78,-22.522,0
0.953,-0.291,0.172,-16.296,9.949,-11.902,0
0.94,-0.313,0.167,-13.123,9.766,-3.784,0
0.93,-0.306,0.161,-9.338,8.423,-1.648,0
0.934,-0.289,0.15,-5.798,5.31,-1.221,0
0.928,-0.271,0.146,-3.174,2.38,0.427,0
0.927,-0.268,0.153,-1.587,0.244,2.808,0
0.931,-0.255,0.155,-0.427,-2.258,4.089,0
0.93,-0.265,0.155,-0.366,-3.784,3.479,0
0.923,-0.223,0.163,-0.305,-3.845,4.272,0
0.936,-0.278,0.171,-4.15,-4.333,0.916,0
0.896,-0.243,0.177,-4.578,-4.944,-1.343,0
0.968,-0.243,0.156,-5.676,-4.639,-2.686,0
0.911,-0.216,0.167,-4.333,0.122,2.502,0
0.867,-0.303,0.194,-10.132,1.648,-0.366,0
0.941,-0.272,0.168,-13,-2.625,-12.085,0
0.903,-0.246,0.171,-6.592,2.686,-5.249,0
0.9,-0.285,0.184,-9.949,8.179,-5.92,0
0.87,-0.297,0.18,-8.789,6.897,-7.141,0
0.861,-0.275,0.174,-5.798,4.456,-8.545,0
0.835,-0.277,0.164,-2.808,1.343,-4.272,0
1.258,0.869,0.599,7.324,-147.583,14.282,0
1.212,0.804,0.66,16.602,-137.573,-3.906,0
1.252,0.833,0.672,26.917,-126.282,-21.118,0
1.194,0.857,0.664,38.879,-106.14,-39.795,0
1.13,0.877,0.669,47.852,-83.862,-56.702,0
1.059,0.875,0.665,53.406,-63.721,-72.693,0
1.006,0.884,0.676,56.396,-47.546,-87.036,0
0.981,0.852,0.706,52.124,-34.058,-100.586,0
0.987,0.813,0.733,45.105,-21.24,-114.319,0
0.999,0.786,0.771,38.147,-6.531,-127.319,0
1.006,0.781,0.804,35.217,12.268,-140.869,0
1.004,0.797,0.839,32.593,33.203,-157.715,0
1.004,0.807,0.866,27.832,53.711,-176.392,0
0.955,0.825,0.876,21.179,72.693,-195.068,0
0.927,0.79,0.853,13.123,88.013,-211.426,0
0.906,0.752,0.817,5.371,101.501,-224.182,0
0.864,0.729,0.792,-0.183,114.624,-234.07,0
0.843,0.71,0.769,-4.333,124.146,-242.981,0
0.869,0.648,0.762,-8.484,129.15,-250.977,0
0.881,0.598,0.766,-11.475,135.498,-259.766,0
0.849,0.593,0.776,-10.437,146.24,-269.897,0
0.831,0.585,0.772,-8.118,157.471,-278.748,0
0.805,0.587,0.752,-6.836,165.955,-286.56,0
0.78,0.551,0.732,-7.507,172.729,-292.114,0
0.769,0.518,0.695,-8.667,178.894,-295.227,0
0.729,0.489,0.649,-10.925,186.523,-294.312,0
0.694,0.438,0.608,-14.954,195.496,-290.1,0
0.657,0.405,0.554,-19.043,201.904,-285.4,0
0.623,0.323,0.506,-23.254,205.444,-280.457,0
0.594,0.243,0.459,-29.724,209.045,-288.391,0
0.542,0.232,0.433,-35.706,214.05,-299.5,0
0.49,0.154,0.421,-41.87,216.431,-304.871,0
0.446,0.103,0.386,-48.706,215.576,-313.171,0
0.432,0.103,0.348,-51.514,210.571,-311.523,0
0.426,-0.139,0.34,-60.364,200.134,-319.824,0
0.476,-0.156,0.258,-59.143,198.425,-347.9,0
0.411,-0.081,0.209,-38.025,214.783,-337.219,0
0.281,-0.133,0.168,-39.673,227.173,-336.609,0
0.229,-0.184,0.124,-50.354,228.271,-342.529,0
0.156,-0.216,0.066,-58.594,226.929,-343.262,0
0.028,-0.283,0.036,-71.045,225.159,-347.534,0
0.06,-0.322,-0.01,-82.703,218.994,-356.079,0
0.09,-0.303,-0.038,-82.092,225.098,-341.675,0
-0.103,-0.328,-0.013,-93.689,241.394,-333.008,0
-0.142,-0.393,0.029,-106.873,244.324,-334.351,0
-0.204,-0.425,0.052,-110.596,235.352,-330.383,0
-0.208,-0.474,0.035,-112.976,226.746,-324.585,0
-0.246,-0.524,0.015,-114.99,223.511,-320.312,0
-0.381,-0.553,0.005,-114.38,218.445,-313.049,0
-0.422,-0.601,-0.01,-108.826,206.787,-294.189,0
-0.402,-0.644,-0.012,-103.821,192.078,-276.306,0
-0.403,-0.659,-0.013,-98.022,179.077,-259.521,0
-0.421,-0.703,-0.004,-93.14,169.617,-243.347,0
-0.479,-0.734,0,-87.402,160.461,-230.225,0
-0.477,-0.794,0.001,-77.759,148.01,-210.999,0
-0.556,-0.812,-0.011,-65.796,133.728,-194.641,0
-0.618,-0.787,-0.028,-49.5,115.234,-172.607,0
-0.714,-0.779,-0.025,-38.086,93.75,-147.217,0
-0.731,-0.809,-0.051,-32.043,70.313,-117.676,0
-0.704,-0.838,-0.098,-30.212,46.753,-94.055,0
-0.68,-0.815,-0.126,-36.133,28.687,-91.492,0
-0.721,-0.818,-0.132,-44.8,14.16,-91.492,0
-0.713,-0.823,-0.116,-52.124,-0.732,-85.388,0
-0.696,-0.811,-0.085,-58.167,-9.705,-71.899,0
-0.689,-0.825,-0.043,-66.162,-12.634,-57.007,0
-0.672,-0.864,0.012,-72.266,-14.404,-46.692,0
-0.657,-0.906,0.052,-73.608,-15.198,-41.931,0
-0.65,-0.918,0.085,-69.458,-11.047,-34.668,0
-0.655,-0.905,0.097,-64.27,-0.305,-22.095,0
-0.721,-0.869,0.073,-61.768,17.639,-3.113,0
-0.78,-0.783,0.058,-66.406,36.865,26.978,0
-0.88,-0.714,0.045,-81.848,48.34,71.228,0
-0.944,-0.74,0.067,-106.506,42.786,127.258,0
-0.954,-0.782,0.071,-128.54,19.714,192.627,0
-0.853,-0.801,-0.003,-143.555,-11.963,260.254,0
-0.646,-0.779,-0.1,-154.602,-37.292,328.552,0
-0.502,-0.78,-0.095,-164.795,-44.006,392.883,0
-0.316,-0.859,-0.055,-171.509,-41.138,446.472,0
-0.109,-0.944,0.042,-171.387,-31.555,490.356,0
0.117,-1.098,0.174,-162.354,-10.132,524.536,0
0.349,-1.309,0.32,-137.024,19.592,548.889,0
0.568,-1.427,0.406,-90.942,51.697,561.096,0
0.659,-1.396,0.436,-27.222,81.482,557.922,0
0.636,-1.175,0.362,47.302,104.37,545.898,0
0.646,-0.805,0.22,116.638,120.728,529.053,0
0.565,-0.469,0.108,165.039,119.019,503.601,0
0.451,-0.191,0.072,195.496,84.045,465.637,0
0.531,0.123,0.071,215.027,21.667,419.495,0
0.646,0.41,0.125,215.088,-37.476,369.08,0
0.793,0.511,0.205,186.035,-84.839,317.261,0
0.961,0.477,0.243,139.648,-121.094,263.184,0
1.078,0.423,0.259,93.262,-137.878,210.51,0
1.196,0.41,0.276,51.453,-131.226,164.429,0
1.268,0.34,0.292,11.108,-104.431,127.136,0
1.281,0.267,0.326,-21.973,-66.284,95.764,0
1.216,0.198,0.358,-46.936,-24.414,67.078,0
1.119,0.121,0.374,-62.561,9.888,41.321,0
1.02,0.068,0.341,-67.81,28.931,20.081,0
0.957,0.035,0.317,-64.514,34.485,6.775,0
0.927,-0.022,0.308,-56.641,30.945,0.61,0
0.936,-0.077,0.293,-43.213,21.057,0.549,0
0.939,-0.112,0.29,-26.611,10.803,6.897,0
0.959,-0.153,0.284,-12.512,3.174,15.259,0
0.964,-0.199,0.277,-1.282,-2.502,20.386,0
0.978,-0.205,0.262,9.399,-6.531,22.644,0
0.999,-0.199,0.24,18.494,-8.301,24.963,0
0.997,-0.191,0.206,23.987,-8.423,26.733,0
1.002,-0.17,0.179,25.452,-7.324,27.893,0
1.003,-0.183,0.17,21.301,-4.7,27.527,0
1.003,-0.219,0.167,14.343,-1.892,25.085,0
0.996,-0.241,0.167,8.789,1.099,19.897,0
0.977,-0.255,0.166,4.761,2.502,13.184,0
0.969,-0.281,0.17,1.16,2.136,6.348,0
0.967,-0.302,0.172,-0.854,0.061,-0.916,0
0.958,-0.29,0.17,-1.221,-0.793,-7.141,0
0.934,-0.284,0.17,-1.404,0.61,-11.047,0
0.907,-0.265,0.158,-1.099,1.709,-12.512,0
0.898,-0.243,0.153,-1.465,3.662,-11.169,0
0.892,-0.248,0.148,-4.761,5.92,-8.606,0
1.548,0.623,0.461,-116.028,27.649,-129.883,0
1.415,0.689,0.452,-89.111,46.631,-167.725,0
1.29,0.827,0.386,-61.523,50.903,-199.28,0
1.243,0.943,0.297,-40.649,42.969,-224.06,0
1.259,0.991,0.248,-32.654,33.325,-242.31,0
1.301,0.992,0.238,-33.813,33.997,-259.094,0
1.304,0.95,0.231,-40.039,47.363,-276.367,0
1.224,0.92,0.231,-47.241,66.04,-291.687,0
1.173,0.903,0.238,-49.988,78.979,-305.176,0
1.139,0.883,0.25,-50.171,85.266,-313.843,0
1.087,0.812,0.245,-50.293,88.379,-318.115,0
1.016,0.766,0.224,-48.035,90.759,-321.96,0
0.967,0.735,0.199,-43.03,91.614,-324.158,0
0.928,0.675,0.183,-40.039,90.515,-324.402,0
0.875,0.665,0.183,-37.781,91.858,-321.411,0
0.83,0.589,0.179,-36.499,97.961,-314.697,0
0.766,0.509,0.173,-38.757,107.727,-316.65,0
0.686,0.451,0.153,-43.213,117.798,-331.177,0
0.585,0.422,0.143,-47.485,125.916,-351.99,0
0.498,0.409,0.115,-50.293,129.333,-361.206,0
0.411,0.328,0.08,-57.312,131.531,-364.441,0
0.281,0.264,0.056,-64.209,134.033,-363.831,0
0.195,0.27,0.036,-67.139,131.348,-347.534,0
0.299,0.175,0.001,-77.332,131.775,-321.167,0
0.172,0.013,0.009,-98.511,144.104,-317.444,0
-0.156,-0.18,0.07,-109.253,141.785,-336.792,0
0.095,-0.138,0.098,-102.051,109.436,-348.022,0
0.24,-0.156,0.065,-95.093,103.76,-329.529,0
-0.067,-0.349,0.079,-99.915,130.432,-329.59,0
0.006,-0.298,0.067,-92.957,137.817,-338.379,0
-0.247,-0.317,0.051,-82.031,131.714,-332.642,0
-0.233,-0.338,0.002,-80.078,114.319,-332.825,0
-0.282,-0.369,-0.031,-78.247,100.647,-324.707,0
-0.344,-0.41,-0.042,-79.59,90.21,-314.331,0
-0.376,-0.446,-0.027,-79.773,81.848,-301.758,0
-0.376,-0.51,0.009,-81.909,75.134,-290.71,0
-0.351,-0.597,0.042,-80.933,72.388,-280.884,0
-0.393,-0.566,0.048,-74.768,73.364,-274.658,0
-0.4,-0.648,0.057,-66.956,73.669,-261.902,0
-0.599,-0.555,0.02,-59.326,71.655,-254.883,0
-0.525,-0.661,0.001,-52.246,62.378,-227.112,0
-0.569,-0.662,-0.039,-54.81,58.289,-235.596,0
-0.699,-0.508,-0.065,-50.171,62.927,-226.746,0
-0.834,-0.516,-0.002,-57.617,71.96,-199.585,0
-0.923,-0.616,0.065,-72.083,66.711,-172.546,0
-0.926,-0.731,0.091,-78.979,58.289,-146.24,0
-0.921,-0.794,0.081,-81.726,57.8,-132.08,0
-0.95,-0.801,0.087,-83.74,61.89,-133.911,0
-0.99,-0.788,0.127,-81.299,66.895,-127.686,0
-1.071,-0.817,0.176,-76.965,74.768,-103.088,0
-1.087,-0.858,0.162,-69.397,82.397,-65.735,0
-1.08,-0.785,0.105,-58.167,94.421,-20.325,0
-1.144,-0.705,0.123,-56.641,112.183,26.794,0
-1.361,-0.722,0.122,-68.97,118.164,77.148,0
-1.38,-0.695,0.099,-80.994,101.868,141.235,0
-1.326,-0.683,0.019,-92.651,71.533,220.947,0
-1.261,-0.719,-0.009,-108.521,35.583,307.617,0
-1.204,-0.752,0.002,-119.873,2.014,399.17,0
-1.023,-0.748,0.001,-119.812,-34.363,488.586,0
-0.758,-0.802,-0.005,-115.967,-67.932,563.049,0
-0.477,-0.925,0.024,-106.201,-89.661,619.08,0
-0.115,-1.026,0.149,-83.74,-94.116,658.63,0
0.205,-1.139,0.274,-46.814,-77.82,683.044,0
0.443,-1.145,0.293,5.981,-44.983,686.462,0
0.629,-0.96,0.192,69.824,-5.981,675.781,0
0.684,-0.545,0.194,129.944,40.894,663.269,0
0.684,-0.252,0.157,171.265,80.872,643.982,0
0.767,-0.004,0.144,204.712,90.698,608.398,0
0.785,0.363,0.046,229.614,73.059,551.331,0
0.788,0.837,-0.048,230.835,43.274,477.539,0
0.811,0.761,0.006,203.857,13.428,399.109,0
1.012,0.765,0.115,164.001,-34.058,312.073,0
1.135,0.78,0.178,110.779,-76.538,229.858,0
1.262,0.718,0.206,52.429,-90.759,160.95,0
1.331,0.562,0.234,2.502,-85.083,101.563,0
1.285,0.472,0.24,-31.25,-70.74,50.049,0
1.248,0.445,0.222,-55.115,-50.11,12.939,0
1.249,0.404,0.215,-74.646,-23.743,-4.395,0
1.133,0.198,0.246,-87.036,6.226,-5.615,0
1.012,-0.215,0.278,-100.342,11.292,-40.466,0
1.296,-0.119,0.131,-121.094,-6.226,-157.593,0
1.071,0.329,0.2,-38.696,42.419,-28.32,0
0.901,-0.24,0.237,-25.574,58.411,65.674,0
0.926,-0.379,0.201,-29.968,32.471,40.71,0
0.994,-0.279,0.138,-1.465,7.08,25.513,0
0.989,-0.197,0.124,16.785,-3.845,23.315,0
1.018,-0.207,0.091,19.348,-10.864,26.428,0
1.03,-0.23,0.1,18.921,-13.794,28.687,0
1.019,-0.194,0.102,18.616,-14.404,27.344,0
1.021,-0.216,0.111,11.23,-14.648,20.935,0
1.017,-0.21,0.1,3.845,-15.991,12.512,0
1.082,-0.186,0.09,-1.526,-14.587,4.089,0
1.041,-0.247,0.102,-7.324,-6.348,4.517,0
1.07,-0.266,0.088,-16.968,2.747,-5.676,0
1.022,-0.243,0.094,-17.334,11.536,-5.615,0
1.039,-0.275,0.088,-20.386,19.409,-6.348,0
0.953,-0.243,0.097,-20.508,24.902,-5.005,0
0.953,-0.262,0.098,-19.897,21.057,0.183,0
0.959,-0.3,0.091,-18.555,12.39,1.343,0
0.959,-0.27,0.085,-14.038,6.226,-2.747,0
0.953,-0.274,0.085,-8.423,2.747,-2.441,0
0.956,-0.321,0.09,-5.554,-1.587,-3.357,0
0.933,-0.331,0.091,-3.113,-6.226,-4.211,0
0.99,-0.261,0.075,-5.066,-11.475,-24.719,0
1.003,-0.123,0.081,2.991,-8.728,-11.78,0
0.983,-0.231,0.088,-5.615,-2.502,3.54,0
0.911,-0.224,0.119,-12.329,0.366,7.935,0
0.947,-0.356,0.129,-12.939,-4.089,8.789,0
0.939,-0.285,0.122,-13.794,-4.7,-7.935,0
0.946,-0.245,0.126,-12.329,-3.54,-12.39,0
0.921,-0.282,0.138,-10.193,-3.113,-5.249,0
0.904,-0.263,0.149,-8.423,-3.052,-3.235,0
0.913,-0.233,0.148,-2.625,-3.357,6.348,0
0.905,-0.32,0.145,-2.808,-1.831,9.033,0
0.91,-0.296,0.142,-3.357,-0.916,-1.404,0
0.902,-0.256,0.118,0.122,1.587,-2.075,0
0.89,-0.275,0.116,-2.38,6.836,-1.892,0
0.868,-0.28,0.109,-3.235,8.545,-2.319,0
0.854,-0.275,0.104,-1.831,6.836,-2.319,0
